,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
3895,4195,Look it the fuck up!,19/1/21,-0.5,0.6,0.487,0.513,0.0,-0.5848,fear
3896,4196,Fucking taking away someones freedom for 6 months because he saw his fiancee during quarantine?,19/1/21,-0.6,0.8,0.0,0.756,0.244,0.6369,fear
3925,4226,Had to be brutally exhausting for the moron riding it though.,18/1/21,-0.6000000000000001,0.75,0.548,0.452,0.0,-0.8658,fear
3928,4229,Its not that bad compared to the surrounding countries in the region.,19/1/21,-0.6999999999999998,0.6666666666666666,0.0,0.794,0.206,0.431,fear
3933,4234,"Do not fuck with a country that doesn't give a fuck if anyone else knows that they make people disappear for just thinking thoughts/having ideas, which deviates from the state mandated thought process.",18/1/21,-0.1,0.6,0.053,0.787,0.16,0.5859,fear
3947,4248,lol,18/1/21,0.8,0.7,0.0,0.0,1.0,0.4215,fear
3974,4275,"Try to look sober or if that's not possible, do the drugs at house parties.",19/1/21,0.05,0.6,0.0,0.838,0.162,0.4019,fear
3981,4282,":)  Sometimes in the news too, you'll hear about one aspect of a case, and the writer will just kinda forget that there were also some very legally-aggravating circumstances.",19/1/21,0.35,0.65,0.053,0.849,0.098,0.3384,fear
3983,4284,Many incidences of police being attacked in Geylang.,18/1/21,0.5,0.5,0.3,0.7,0.0,-0.4588,fear
3988,4290,"""Today, despite the riot in Little India, I worry more for Geylang..",18/1/21,0.15625,0.5,0.18,0.619,0.201,0.0778,fear
3989,4291,"If Singaporeans are irked by the littering, the noise and the jaywalking in Little India, they'll certainly and quickly sense that there exists a hint of lawlessness in Geylang"" (""1,000 more cops needed to boost force: Police chief"", The Straits Times, A2)

2.",18/1/21,0.2150297619047619,0.5178571428571428,0.0,0.892,0.108,0.5908,fear
3990,4292,"""Most worry about Geylang is that there is an overt hostility and antagonism towards the police.. All in all, Geylang presents an ecosystem which is complex, which is tinged with a certain criminal undertone.""",18/1/21,0.0035714285714285587,0.5053571428571428,0.302,0.65,0.049,-0.8977,fear
3992,4294,"""Geylang is a potential powder keg"" (""Geylang is more of a worry"", The New Paper, p.8), ('芽笼是'潜在火药桶'"", Lianhe Zaobao)",18/1/21,0.21212121212121213,0.6515151515151515,0.0,1.0,0.0,0.0,fear
4000,4302,"Cope
> No race is gonna overtake Caucasian on their countries until they stop preferring partner with white genes over their own when immigrating.",18/1/21,0.3,0.5,0.173,0.827,0.0,-0.5267,fear
4005,4307,"Either that, or they're utterly ignorant about the source of the rule.",18/1/21,0.0,1.0,0.179,0.821,0.0,-0.3384,fear
4052,4354,> Fucking taking away someones freedom for 6 months because he saw his fiancee during quarantine?,19/1/21,-0.6,0.8,0.0,0.756,0.244,0.6369,fear
4060,4363,"I agree that the west has a bad history, but its effects are more pronounced because of how technologically dominant it was.",18/1/21,-0.09999999999999992,0.5833333333333333,0.102,0.818,0.08,-0.128,fear
4061,4364,"Before the current times, the world was filled with atrocities, it was basically the norm.",18/1/21,0.2,0.65,0.0,1.0,0.0,0.0,fear
4070,4373,The reason why I commented in the first place is that especially rape against men is too often laughed about.,18/1/21,0.31666666666666665,0.5111111111111111,0.2,0.68,0.12,-0.4576,fear
4074,4377,Glad it worked out for him though I have a healthy fear of the sea and would never attempt something like that.,19/1/21,0.5,0.75,0.197,0.592,0.211,0.1002,fear
4087,4391,"The strictest measure in the US is in the county of Kaua’i, which is the whole island so easy to enforce.",18/1/21,0.31666666666666665,0.6166666666666667,0.0,0.842,0.158,0.5777,fear
4088,4392,They have ankle bracelets on visitors only to know if they leave the premises of the designated hotel.,18/1/21,0.0,1.0,0.066,0.934,0.0,-0.0516,fear
4116,4420,"lmao give me fucking break..

https://www.billboard.com/charts/year-end/2020/top-album-title-sales",18/1/21,0.0,0.9,0.0,0.562,0.438,0.5994,fear
4122,4426,"Don't fuck around, don't find out is a solid policy to observe when visiting anywhere, but especially somewhere that takes special efforts to maintain civil order.",18/1/21,-0.010714285714285718,0.5678571428571428,0.0,0.765,0.235,0.698,fear
4131,4435,Deter more morons from my country traveling to others and just doing whatever the fuck they want?,19/1/21,-0.23333333333333336,0.7000000000000001,0.285,0.654,0.061,-0.6997,fear
4144,4448,"Everybody has already said all the common sense stuff on why you are wrong so im just gonna go ahead and say...  you're a total dumb fuck idiot, your comment is bad and you should feel bad
""Petty and fear based"" tell that to everyone who has a loved one die of covid... tell that to all the healthcare worker who has died of covid...

Dumb fuck",18/1/21,-0.3499999999999999,0.6621212121212121,0.414,0.545,0.041,-0.9878,fear
4148,4452,"The more research that comes out, the more we’re finding out.",19/1/21,0.5,0.5,0.0,1.0,0.0,0.0,fear
4153,4457,"From the NZ [MIQ site](https://www.miq.govt.nz/being-in-managed-isolation/staying-in-a-managed-isolation-facility/):

""Movement outside rooms and in exercise areas is allowed only in a strictly controlled manner.",18/1/21,0.0,0.525,0.0,1.0,0.0,0.0,fear
4172,4476,"There's nothing wrong with a little fun now and then, and the war on drugs needs to end.",19/1/21,-0.12916666666666668,0.5333333333333333,0.166,0.597,0.237,0.1682,fear
4175,4479,Its not really illegal to be gay in Saudi.,18/1/21,0.33333333333333337,0.5416666666666667,0.0,0.718,0.282,0.4838,fear
4182,4486,"Lmao, this reads like a textbook white supremacist nonsense.",18/1/21,0.3,0.5,0.185,0.274,0.541,0.6369,fear
4192,4496,Lmao,18/1/21,0.6,1.0,0.0,0.0,1.0,0.5994,fear
4194,4498,My hair length has very little impact on anything and if I like it long for any reason why does anyone care?,18/1/21,-0.146875,0.525,0.0,0.769,0.231,0.6908,fear
4204,4508,"Calling this an attempt to enforce groupthink would be fair, but ""the groupthink is strong in that society""?",18/1/21,0.5666666666666667,0.8166666666666667,0.0,0.724,0.276,0.7269,fear
4205,4509,Not on this issue lmao,18/1/21,0.6,1.0,0.0,0.506,0.494,0.5994,fear
4208,4512,The food is amazing and the attractions are something different.,18/1/21,0.30000000000000004,0.75,0.0,0.548,0.452,0.765,fear
4212,4516,Eh I think the only thing you'd really need to worry about (after COVID is over that is) is not bringing drugs.,18/1/21,0.1,0.6,0.137,0.863,0.0,-0.4877,fear
4213,4517,Singapore is one of the most popular tourist destinations in Asia and you're not likely to face any problems with the law just living life as per normal and not stealing or robbing.,18/1/21,0.3125,0.7625,0.07,0.773,0.157,0.5253,fear
4285,4589,"Besides that, the only thing i can say is the official reason for the lack of freedom of speech or protest: that due to singapore’s delicate multiracial balance, there is a fear that such rights would inevitably lead to friction between various racial and ethnic groups.",18/1/21,-0.07083333333333333,0.7125,0.145,0.751,0.104,-0.2732,fear
4287,4591,My life is so fucking good.,19/1/21,0.7,0.6000000000000001,0.0,0.59,0.41,0.5379,fear
4339,4643,That’s the kind of superb control Singapore has.),19/1/21,0.8,0.95,0.0,0.648,0.352,0.5868,fear
4340,4644,Singapore has a superbly strong economy.,19/1/21,0.4333333333333333,0.7333333333333333,0.0,0.548,0.452,0.5106,fear
4350,4654,The issue is when a bunch of people insist its their right to cough into strangers faces.,19/1/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,fear
4355,4659,Sure it is kind of a surveillance state too but if you are a normal human being doing what normal people do in a society then it is probably one of if not the best places to live.,18/1/21,0.3623376623376623,0.5698412698412698,0.116,0.842,0.042,-0.5996,fear
4368,4672,> when your their biggest threat is on their border lol.,18/1/21,0.8,0.7,0.239,0.563,0.197,-0.1531,fear
4371,4675,No shit a much smaller economy is faster growing than a much larger one.,18/1/21,0.03333333333333333,0.6,0.352,0.545,0.103,-0.6249,fear
4375,4679,We all know India will be a powerful economy one day but their GDPPC isn't going to reach that of developed world's this century.,18/1/21,0.2,0.65,0.046,0.875,0.079,0.1996,fear
4377,4681,"Also LMAO if you are basing your hopes of white supremacy or ""the west"" surviving on fucking INDIA.",18/1/21,0.0,0.6,0.0,0.564,0.436,0.87,fear
4380,4684,"India is not your colony anymore, bud :) UK might just wind up as India's colony in the future, reverse uno.",18/1/21,0.25,0.5625,0.0,0.87,0.13,0.4588,fear
4385,4689,"He is known on r/singapore as a master practitioner of r/enlightenedcentrism and authoritarian apologetics, to the extent of making up irrelevant strawmen.",18/1/21,-0.5,1.0,0.0,1.0,0.0,0.0,fear
4401,4705,If you want to pretend that Singapore executes and canes literally everyone who does something wrong or illegal.,18/1/21,-0.5,0.7,0.346,0.598,0.056,-0.7783,fear
4410,4714,"The national insurance equivalent, CPF is usable for more than just your eventual pension.",18/1/21,0.5,0.5,0.0,1.0,0.0,0.0,fear
4429,4733,"Well, going by game theory, an individual should realise if they act purely in their own self interest, everyone else will, too.",18/1/21,0.10357142857142856,0.575,0.0,0.797,0.203,0.6249,fear
4442,4746,Are not effective than mandated lockdowns.,19/1/21,-0.3,0.8,0.338,0.662,0.0,-0.3724,fear
4450,4754,No anti discrimination laws to prevent people from getting fired or denied service based on sexual orientation.,18/1/21,0.5,0.8333333333333334,0.456,0.498,0.046,-0.872,fear
4453,4757,It's a threat that still remains and the only thing stopping it from happening is the government saying it won't actually enforce the law.,18/1/21,0.0,0.55,0.192,0.808,0.0,-0.6124,fear
4461,4765,"The law also allows officers to search premises and individuals, without a [search warrant](https://en.wikipedia.org/wiki/Search_warrant), if he ""reasonably suspects that there is to be found a controlled drug or article liable to seizure"".",18/1/21,0.05,0.55,0.076,0.924,0.0,-0.34,fear
4487,4791,"A fucking foreigner running from a quarantine, the scope is millions of people now might have to face stricter measures themselves or see thousands die.",18/1/21,-0.6,0.8,0.151,0.849,0.0,-0.5994,fear
4496,4800,The vast majority of comments here are not your type of comments.,18/1/21,0.0,1.0,0.0,1.0,0.0,0.0,fear
4497,4801,I'd say the policy is much more about putting money before people than xenophobia but I understand how it comes across that way and anyone and if you were xenophobic you would also support the policy.,18/1/21,0.5,0.5,0.0,0.905,0.095,0.5499,fear
4501,4805,"Likes on those videos tell a very different story, a fuck ton of people are watching these.",19/1/21,-0.2,0.69,0.192,0.664,0.143,-0.2415,fear
4508,4812,"The vast vast majority of them get rehab if it's a first offense, the rest get jail time.",18/1/21,0.0375,0.5833333333333334,0.111,0.889,0.0,-0.25,fear
4527,4831,"Singapore isn't a draconian country, but corporal punishment in general, but most especially in schools  is pretty fucked up as far as my western bias is concerned.",18/1/21,0.042857142857142864,0.6714285714285715,0.313,0.574,0.112,-0.8271,fear
4558,4862,"BTW Youtube has a shit ton of anti view spam measures in place to prevent it, which is why the views are never counted in real time.",19/1/21,0.0,0.55,0.267,0.698,0.035,-0.8074,fear
4559,4863,"> If you think KPop’s growth is entirely organic then idk what else what to tell you lol 

I don't know how else to call a fast expanding fanbase consisting of humans ""non organic"".",19/1/21,0.3333333333333333,0.6416666666666666,0.047,0.799,0.154,0.577,fear
4580,4884,"To be fair to you, the original comment didn't say ""good quality of life"" it said cheap food and fast internet upon rereading, so my bad there.",19/1/21,0.27916666666666673,0.7027777777777778,0.183,0.681,0.136,-0.3786,fear
4593,4897,I’m saying it hasn’t ENTIRELY been organic.,19/1/21,0.0,0.625,0.0,1.0,0.0,0.0,fear
4607,4911,The myth surrounding how dangerous singapore is because of their laws is just absurd.,18/1/21,-0.55,0.95,0.193,0.807,0.0,-0.4767,fear
4618,4922,"(A shoutout to NZ, TW & Australia Aat certain parts too.)",19/1/21,0.21428571428571427,0.5714285714285714,0.0,0.811,0.189,0.2732,fear
4647,4951,"Oh wait:

[https://en.wikipedia.org/wiki/Public\_demonstrations\_in\_Singapore](https://en.wikipedia.org/wiki/Public_demonstrations_in_Singapore)

>**Public demonstrations** are rare in [Singapore](https://en.wikipedia.org/wiki/Singapore) due to laws that make it illegal to hold cause-related events without a valid licence from the authorities.",18/1/21,-0.10833333333333334,0.5916666666666667,0.126,0.874,0.0,-0.5574,fear
4654,4958,"If i am muslim, and only if i am muslim, i am also entitled to have more breaks from work throughout the day so that i can pray at the proper times.",19/1/21,0.16666666666666666,0.5333333333333333,0.0,0.848,0.152,0.5667,fear
4656,4960,"""Behind""?",18/1/21,-0.4,0.7,0.0,1.0,0.0,0.0,fear
4663,4967,"When you say like ""if you don't like it, leave"" it is hypocritical as fuck.",19/1/21,-0.4,0.6,0.287,0.442,0.271,-0.3296,fear
4669,4973,Protesting without approval and *being gay* is literally illegal in Singapore.,18/1/21,-0.04166666666666666,0.5416666666666667,0.528,0.472,0.0,-0.8383,fear
4675,4979,As far as I can see the impact of a new cluster of cases spreading through the community might lead to lots of people being inconvenienced with lockdowns and tracing and potential hospital cases and a small chance of somebody dying.,18/1/21,-0.0034090909090909102,0.7136363636363636,0.0,0.949,0.051,0.25,fear
4719,5023,The lack of cases in Singapore makes this a thousand times worse than doing this in the UK.,18/1/21,-0.4,0.6,0.265,0.735,0.0,-0.6597,fear
4751,5055,"Driving 10 mph over the limit is not likely to kill hundreds of people potentially, and cost millions to the economy.",18/1/21,0.0,1.0,0.0,0.843,0.157,0.5773,fear
4756,5060,And I would argue him leaving a quarenteen hotel and risking setting off a deadly virus is way worse than driving 50 mph over the speed limit.,19/1/21,-0.30000000000000004,0.5,0.271,0.729,0.0,-0.7783,fear
4758,5062,Vaccinations are intended to protect the entire community.,19/1/21,0.0,0.625,0.0,0.729,0.271,0.3818,fear
4763,5067,"If a significant proportion of the population don’t get vaccinated, we start to see a resurgence in previously controlled diseases, but at their core, vaccines are still essentially selfish - people get them primarily to protect themselves.",19/1/21,0.027083333333333348,0.6354166666666667,0.104,0.776,0.12,-0.09,fear
4765,5069,"It’s value is in preventing droplets becoming airborne, which is generally more of a benefit to other people (at least for the strips of cloth worn by the average shopper).",19/1/21,0.07499999999999998,0.505,0.097,0.736,0.167,0.5233,fear
4772,5076,"If one of those are staff, or somebody who works closely with many others, that one trip to Tesco can easily start a wave that infects literally thousands.",19/1/21,0.4666666666666667,0.6666666666666667,0.0,0.915,0.085,0.34,fear
4782,5086,The level of potential damage from the 2 crimes are totally different.,18/1/21,0.0,0.8,0.242,0.758,0.0,-0.4939,fear
4798,5103,The people coming out of the woodwork in this thread to support authoritarian laws of a flawed democracy on a UK sub is alarming.,19/1/21,-0.3,0.55,0.062,0.826,0.112,0.296,fear
4799,5104,"I hope so, and hey, hopefully this threat of ""up to 6 months"" will have scared enough travellers to be point it never has to be used.",18/1/21,0.0,0.5,0.204,0.622,0.174,-0.2585,fear
4802,5107,"ZOE estimate there to be ~700k people with covid in the UK right now, so just over 1%.",18/1/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,fear
4813,5118,1 in a thousand chance of ruining thousands of peoples lives is still a serious crime.,18/1/21,-0.3333333333333333,0.6666666666666666,0.382,0.506,0.112,-0.5859,fear
4828,5133,> 1 in a thousand chance of ruining thousands of peoples lives is still a serious crime.,19/1/21,-0.3333333333333333,0.6666666666666666,0.382,0.506,0.112,-0.5859,fear
4883,5189,">“We still **urge** Singaporeans to work from home and for those who need to leave home, to stagger their time and avoid traditional peak hours,” said Khaw, who stressed the importance of commuters wearing masks “all the time”.",1/6/20,0.0,0.75,0.137,0.804,0.059,-0.3182,fear
4901,5207,"> “We still urge Singaporeans to work from home and for those who need to leave home, to stagger their time and avoid traditional peak hours,” said Khaw, who stressed the importance of commuters wearing masks “all the time”.",1/6/20,0.0,0.75,0.137,0.804,0.059,-0.3182,fear
4934,5241,"Trains would be the one seeing the bottleneck, although that's presuming that 3min frequency is optimum give and take, and we want higher frequency to translate to similar travel time.",1/6/20,0.31666666666666665,0.6,0.0,0.957,0.043,0.0772,fear
4935,5242,"We can have more trains on hold in between lanes, but that will be on the expense of time to take a more preventive measure.",1/6/20,0.5,0.5,0.0,1.0,0.0,0.0,fear
4936,5243,I think we shouldn't translate higher frequency to being faster too.,1/6/20,0.25,0.5,0.0,1.0,0.0,0.0,fear
4948,5255,"> Keeping a safe space around individuals is especially important for vulnerable segments of the population, Health Minister Gan Kim Yong said at a press conference.",20/3/20,0.26666666666666666,0.6666666666666666,0.08,0.736,0.184,0.4271,fear
4960,5267,> Imported cases have also nearly caught up with non-imported ones for Singapore's total of 385 cases.,20/3/20,0.05,0.575,0.0,1.0,0.0,0.0,fear
4974,5282,"If community spread starts to increase (as it might with all the returning Singaporeans), restaurants might need to turn to delivery or take away only and cinemas might close.",20/3/20,0.0,1.0,0.0,0.924,0.076,0.3182,fear
5003,5311,"Observations of experimenting with sitting on alternate seats concluded that this would be ""difficult to implement"".",20/3/20,-0.25,0.5,0.143,0.857,0.0,-0.3612,fear
5006,5314,The signaling systems have been upgraded to run trains at 90 sec interval for NSEWL.,20/3/20,-0.1,0.6,0.0,1.0,0.0,0.0,fear
5031,5340,Voice your concerns and you’re seen as the debbie downer who is trying to fearmonger because god forbid you critique such a response from the PAP.,7/4/20,0.0,0.5,0.084,0.839,0.077,-0.0516,fear
5036,5345,"However, given the tendency of Singaporeans to follow the letter of the law to ridiculous degrees, this has turned into ""if 1m apart then everything also okay"", which defeats the purpose.",7/4/20,0.08333333333333334,0.75,0.142,0.858,0.0,-0.5859,fear
5046,5355,It gives people a false sense of security and that is dangerous.,7/4/20,-0.5,0.75,0.214,0.621,0.166,-0.1779,fear
5054,5363,"Standing apart from one another while in crowded areas (e.g queueing, going to the market etc) is probably not going to be effective.",7/4/20,0.6,0.8,0.0,0.876,0.124,0.4767,fear
5080,5390,"&#x200B;

>That's why I say wear a mask, then the breathing wouldn't be able to fly as fast and far.",7/4/20,0.4,0.78125,0.0,1.0,0.0,0.0,fear
5084,5395,"I think it's important that we use jargon like asymptomatic responsibly, when some people are subconsciously thinking it can be everywhere in the air.",7/4/20,0.20000000000000004,0.7000000000000001,0.0,0.83,0.17,0.5106,fear
5107,5419,"While inadequate for reducing PPE recommendations in healthcare settings - which could be a relevant takeaway for stakeholders - it would reduce exposure during transient contact while breathing, especially in well ventilated areas like queuing for bubble tea outdoors facing the open air.",8/4/20,0.13333333333333333,0.7999999999999999,0.061,0.83,0.109,0.2911,fear
5128,5440,"While inadequate for reducing PPE  recommendations in healthcare settings - which could be a relevant  takeaway for stakeholders - it would reduce exposure during transient  contact while breathing, especially in well ventilated areas like  queuing for bubble tea outdoors facing the open air.",8/4/20,0.13333333333333333,0.7999999999999999,0.061,0.83,0.109,0.2911,fear
5173,5485,"Does that mean my lunch is transient contact only, and that social distancing should not apply in this case?",28/3/20,-0.09305555555555556,0.5847222222222223,0.0,1.0,0.0,0.0,fear
5211,5523,And the population must cease dining in if **takeaways only** are not enforced.,29/3/20,0.0,1.0,0.0,1.0,0.0,0.0,fear
5222,5534,"Don’t know what that’s even supposed to mean... if a mother has toddler in hands versus it being one meter away; is it more or less likely to be behaving in an unhygienic way, ie picking up stuff and licking it or putting dirty hands in mouth?",28/3/20,-0.11583333333333332,0.6108333333333332,0.061,0.939,0.0,-0.4404,fear
5234,5546,And maybe the repercussions to our economy and rest of society will be much more than whatever Wuhan experienced.,29/3/20,0.65,0.7,0.0,1.0,0.0,0.0,fear
5238,5550,And if we *do* run out of these supplies we're gonna be in a *much* more sticky situation than with the virus alone.,29/3/20,0.5,0.5,0.087,0.913,0.0,-0.25,fear
5263,5575,Then be released from prison because social distancing is almost impossible in such a confined space.,29/3/20,-0.2111111111111111,0.5222222222222223,0.191,0.809,0.0,-0.5106,fear
5293,5606,saw some people today getting confused as to how to sit tgt yet obey the markings.,27/3/20,-0.4,0.7,0.133,0.867,0.0,-0.3182,fear
5298,5611,This will be hard to enforce.,27/3/20,-0.2916666666666667,0.5416666666666666,0.219,0.781,0.0,-0.1027,fear
5330,5643,Such regulations do not apply to proceedings of the Parliament or the courts.,27/3/20,0.0,0.5,0.0,1.0,0.0,0.0,fear
5349,5662,The fines and jailing is specifically for those who are aware of the rules and yet selfish enough to just bochup,27/3/20,-0.08333333333333333,0.5833333333333334,0.134,0.866,0.0,-0.4767,fear
5361,5674,"Seriously, Singaporeans need to cooperate to stay at home as much as possible in the coming weeks.",28/3/20,-0.16666666666666666,0.8333333333333333,0.096,0.904,0.0,-0.1779,fear
5363,5676,"Just hope is paper deterrent and not strict enforcing, to give ppl/staff more power if social distancing is not enforce for ppl that like to say “ advisory only mah.",27/3/20,0.17777777777777778,0.5222222222222223,0.0,0.833,0.167,0.6597,fear
5364,5677,Just this quick one no issue lah.,27/3/20,0.3333333333333333,0.5,0.268,0.732,0.0,-0.296,fear
5370,5683,I think a lot of the people calling for lockdowns are those that benefit from it (lazy students) or aren't really affected by it (they can easily work from home).,27/3/20,0.1277777777777778,0.6777777777777777,0.0,0.78,0.22,0.7236,fear
5382,5695,However if there is no lockdown the situation may end up being worse.,27/3/20,-0.4,0.6,0.325,0.675,0.0,-0.6486,fear
5383,5696,Just because there is no lockdown doesnt mean the virus will stop spreading.,27/3/20,-0.3125,0.6875,0.286,0.714,0.0,-0.5267,fear
5384,5697,"The reverse is true as well, we may not need a lockdown to stop the virus spreading.",27/3/20,0.35,0.65,0.109,0.647,0.244,0.4019,fear
5390,5704,Sorry if I am ignorant but hopefully someone has an answer here.,21/1/21,-0.5,1.0,0.189,0.561,0.249,0.431,fear
5397,5711,I suspect they fucked up when ordering the vaccine.,21/1/21,-0.6,0.7,0.524,0.476,0.0,-0.765,fear
5407,5721,"This is dangerous, given the population density here, it might be too late to contain the virus then.",21/1/21,-0.44999999999999996,0.75,0.154,0.846,0.0,-0.4767,fear
5417,5731,"Till now I've seen many comments expressing their unhappiness with the lack of clubs/ktvs opening, the possible tightening of restrictions.",21/1/21,0.25,0.75,0.241,0.759,0.0,-0.6908,fear
5425,5739,"> Of greater concern is that these two groups are not the only ones being investigated for possible violation of Covid-19 safety measures, nor are they even the biggest group.",14/11/20,0.16666666666666666,0.8333333333333334,0.093,0.754,0.154,0.2732,fear
5438,5752,"> ""We do need to see Singaporeans taking today's measures seriously because if people are not even responsible enough to uphold (them), then going for further relaxation is going to be very risky,"" Mr Wong stressed.",14/11/20,0.013333333333333341,0.5033333333333333,0.15,0.766,0.084,-0.1685,fear
5445,5759,"> ""I would encourage everyone to not give up the huge gains that we have achieved.""",14/11/20,0.4000000000000001,0.9,0.0,0.6,0.4,0.7906,fear
5462,5777,"Don’t even need a hotline, just log into Instagram and Facebook and all the evidence of violations are right in front of you.",17/11/20,0.2857142857142857,0.5357142857142857,0.139,0.861,0.0,-0.5267,fear
5467,5782,"> # STB investigating alleged illegal gathering at RWS hotel

> Another investigation has been launched over a possible breach of safety measures at a hotel at Resorts World Sentosa (RWS).",17/11/20,-0.19999999999999998,0.5333333333333333,0.117,0.744,0.139,-0.0772,fear
5542,5874,"None of them are likely to see prison time, especially if they plead guilty.",5/2/21,-0.16666666666666666,1.0,0.337,0.663,0.0,-0.7269,fear
5554,5897,Edit: SOME Brits (those dumb enough to be caught and charged) don't like being told what to do and they LOVE to drink.,6/2/21,0.041666666666666664,0.5333333333333333,0.178,0.659,0.163,0.1338,fear
5559,5907,"If a news outlet publishes more stories about a particular race breaking the rules, pushes a narrative that a certain race breaks the rules more than others, or covers stories about one race in a different way to others (including publishing names or photos) then that is racist.",6/2/21,0.2761904761904762,0.5009523809523809,0.085,0.87,0.045,-0.4404,fear
5560,5909,"If stories about people of a certain race are published to bait racist comments, then that is itself racist.",6/2/21,0.21428571428571427,0.5714285714285714,0.319,0.598,0.084,-0.7845,fear
5562,5911,"If a government enacts policies that require police or ambassadors to visit locations more often because they are frequented by people of a certain race, then that is racist.",6/2/21,0.35714285714285715,0.5357142857142857,0.129,0.804,0.068,-0.4404,fear
5592,5981,"If we count number of people as a factor, the mediacorp group should be punished even heavier, since they are a bigger group, 13 pax.",5/2/21,0.0,0.5,0.119,0.83,0.051,-0.4019,fear
5610,6174,"They say that Singapore is in a precarious situation where they can't afford an outbreak, being an island and 90% of their economy is dependent on the outside world, and such, they've decided to act disproportionately and keep their heads way above water to make sure infections are well contained because it would be difficult to afford otherwise.",14/2/20,0.0,0.5077777777777778,0.041,0.887,0.072,0.2263,fear
5619,6183,"There are currently 67 confirmed cases (and 9 new ones today), so it does look like more people are getting infected.",14/2/20,0.34545454545454546,0.6515151515151515,0.135,0.759,0.105,-0.1779,fear
5634,6198,"> Sole Superior Singapore, a sneaker and streetwear community, called on Foot Locker to shift to a contactless system for ""hyped"" - or very popular - releases, and that a traditional queue system ""is not the way during such dangerous times"".",5/12/20,0.14666666666666667,0.7166666666666667,0.074,0.768,0.158,0.5413,fear
5636,6200,"""Then, inevitably, the public will look at the streetwear community in general in disgust.""",5/12/20,0.016666666666666673,0.5222222222222223,0.0,1.0,0.0,0.0,fear
5644,6208,"> Under the Covid-19 (Temporary Measures) Act passed in Parliament in April, those found flouting safe management measures face a fine of up to S$10,000, imprisonment of up to six months, or both.",5/12/20,0.45833333333333337,0.5,0.0,0.861,0.139,0.5719,fear
5657,6222,"People here equate being a hypebeast to being fashionable, and yeezys are one of the most hyped sneakers of all time.",5/12/20,0.5,0.5,0.0,1.0,0.0,0.0,fear
