,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2015,2223,Please stay home and only go out if absolutely necessary.,25/3/20,0.0,1.0,0.0,0.796,0.204,0.3182,neutral
2018,2226,Sure can catch many people flouting rules.,23/1/21,0.5,0.6944444444444444,0.0,0.723,0.277,0.3182,anger
2031,2239,COVID 19 could be a plot or a gift that successfully wash cards and reset the order.,28/6/20,0.75,0.95,0.0,0.681,0.319,0.7269,joy
2046,2254,Just take the advice and be happy to ppl helps you willing... they are also taking risks n at the same time their families do worried for them too,20/4/20,0.35000000000000003,0.625,0.124,0.694,0.182,0.4588,joy
2050,2258,how about ask them to bring out their phone and flash a QR code and make sure person read the webpage in front of you.,21/4/20,0.5,0.8888888888888888,0.0,0.909,0.091,0.3182,joy
2072,2280,Hope the decision is wise.,28/3/20,0.7,0.9,0.0,0.333,0.667,0.7184,sadness
2076,2284,Our leaders are very smart.,28/3/20,0.2785714285714286,0.8357142857142859,0.0,0.572,0.428,0.4576,anger
2077,2285,Instead of lockdown the came with safe distancing and min 10 pax outing.,28/3/20,0.5,0.5,0.0,0.805,0.195,0.4404,joy
2085,2293,Teach them the values of helping others to stay at home and not go out not unless to do important things like buy essentials (food).,28/3/20,0.4,1.0,0.0,0.695,0.305,0.802,anger
2089,2297,"For some of us, we are so comfortable with our lives and things around us, we cannot fathom there are many who go without everyday.",28/3/20,0.2333333333333333,0.6333333333333333,0.0,0.85,0.15,0.6418,sadness
2103,2311,It is difficult to have safe distancing in public transports.,3/4/20,0.0,0.5222222222222223,0.187,0.597,0.216,0.1027,sadness
2105,2313,"Go to Chong Pang food market, the crowd is amazing.",10/2/21,0.6000000000000001,0.9,0.0,0.703,0.297,0.5859,fear
2109,2317,"So to tell me,me and wife should safe distance at home to ah?",10/3/21,0.5,0.5,0.0,0.805,0.195,0.4404,neutral
2110,2318,"Understand the need for rules,if its too rigid and there is no efficiency on ground, kinda just paper law.regardless all stay safe and go out when needed imo.",10/3/21,0.5,0.5,0.112,0.725,0.163,0.4019,neutral
2114,2322,Or buildings put away the machines after certain hours.,7/2/21,0.21428571428571427,0.5714285714285714,0.0,0.792,0.208,0.2732,fear
2118,2326,"Virus is very courteous, it knows when to attack and when to allow you to eat.",10/2/21,0.78,1.0,0.144,0.602,0.254,0.3384,anger
2125,2333,"Some people I see in my area, walking about smoking using hand phones , or masks down walking about with a bottle of drink but not drinking so that didn’t have to wear mask... almost daily in the evenings I see a group of mothers/ helpers chatting and children (4,5yr olds) with them playing together without any masks or face shields ... the popular spots, beaches & parks are not the only places that need more monitoring.",25/7/20,0.18888888888888888,0.5377777777777778,0.0,0.863,0.137,0.8641,anger
2131,2339,"people make mistakes thats part of life and I'm sure you will make some as well, and when you do, should you expect this kind judgement.. try not to be so bitter, be better",7/3/21,0.375,0.6972222222222222,0.134,0.613,0.253,0.6649,anger
2132,2340,This offence is not justified in a country that hardly practices safe distancing ..and so yes we must be in a group of 8 and not more or we must be this and that but at the end of the day everyone is still walking pass each other by the hundreds in the malls a d shopping centers .. so what's a another 2 extra persons on a yacht ..they are more safe distanced being only 10 people on a yacht then the thousands of families that are out in malls ..just go to Ngee Ann city basement where the food court is and try justifying safe distancing  or look at the 6 or 7 people who walked into the lift wheres the safe distancing...,6/3/21,0.14848484848484847,0.5378787878787878,0.026,0.859,0.115,0.9027,anger
2133,2341,Even though there is one table gap in hawker centers people are still mask free when they are eating and there are hundreds of them there eating and one table gap away is not that safe without a mask ..so i think such laws should use more discretion ..if you're talking about a bar or restaurant having indoors gatherings then maybe yes but 10 people on a boat away from everyone else ???,6/3/21,0.35,0.575,0.024,0.914,0.063,0.4285,anger
2134,2342,Lol ..,6/3/21,0.8,0.7,0.0,0.263,0.737,0.4215,fear
2136,2344,Always respect and obey the law of the country u are in .. dun bring their own country law into another country .,6/3/21,0.6,1.0,0.0,0.866,0.134,0.4767,fear
2141,2349,"They are a ""special breed"" bros",7/3/21,0.35714285714285715,0.5714285714285714,0.0,0.597,0.403,0.4019,joy
2159,2367,"Malaysians may not be excellent with their speaking abilities and let alone writing forms but I know they’re friendly, radical, helpful, rational and mostly don’t live a delusional life, being fake to one another and grow up under the love and care of a caretaker or an underpaid foreign worker yearning for parents love later becomes a brat who has so much time to criticise without thinking before hand.",7/3/21,0.25863636363636366,0.5025,0.157,0.557,0.286,0.935,sadness
2162,2370,I dont feel sorry for them because the 1st rule when living in a foreign country is to respect and follow its rules... and Spore is extremely clear about that!,1/3/21,-0.16666666666666666,0.5027777777777778,0.0,0.769,0.231,0.7584,sadness
2167,2376,Seriously $3k is peanuts for these rich expats who are likely to be earning at least 5-figure sums !!!,3/3/21,-0.13606770833333331,0.7041666666666666,0.073,0.734,0.193,0.5826,joy
2175,2384,"Fine, fine and more fine.",2/3/21,0.43750000000000006,0.5,0.0,0.27,0.73,0.5267,neutral
2183,2392,This profile will destroy talent and vulnerable to foreign power infiltration and once they could erode privacy snd law  The true evilness and nastiness of human vulnerability will reveal thenselves They only do in the surface thing  They feel that as long as you dun do wrong thing in the open or hurt and cheat in the open  You do it with cover up or lack of evidence  It is ok  What rubbish This generation of pap leadership suck big time Drawing own fat pay-check taking others wealth talent and tech through money lending  Strictly speaking they corrupted the whole population  I won’t be surprised rising number of sabotages in the pipelines Reward and punishment state controlled top down system dun nurture good people  A free and fair market plus a good education led by cohesive loyalists will,2/3/21,0.15330687830687834,0.5363756613756614,0.176,0.61,0.215,0.6124,anger
2184,2393,This is an utter joke to give these idiots SGD3000 fine only.,1/3/21,-0.09583333333333334,0.825,0.0,0.714,0.286,0.4588,anger
2188,2397,Singapore is a very small country and virus can spread like wildfire.,1/3/21,-0.325,0.52,0.0,0.8,0.2,0.3612,joy
2190,2399,"I'm very sure, these ppl will not do what they did back in their own country.",1/3/21,0.4166666666666667,0.6666666666666666,0.0,0.853,0.147,0.3804,neutral
2192,2401,That looks like a good list of dining establishments to support.,24/2/21,0.7,0.6000000000000001,0.0,0.464,0.536,0.7964,joy
2193,2402,I heard the cage at kallang also like that .. say only 8 people can play.,24/2/21,0.0,1.0,0.0,0.71,0.29,0.5994,fear
2194,2403,But more than 10 people playing.,24/2/21,0.5,0.5,0.0,0.735,0.265,0.2023,anger
2202,2411,Always think it won't happen to me lah so lucky meh!.,24/2/21,0.41666666666666663,0.8333333333333334,0.0,0.719,0.281,0.6005,neutral
2206,2415,"There is still a lot FDW, FW can't go out to enjoy their rest day, only stuck at home or dormitory, yet this bunch of cividiot act like they are is own this country😐😐",24/2/21,0.3333333333333333,0.8333333333333334,0.053,0.796,0.151,0.5719,joy
2211,2420,"You probably think it's too late to invest in it but the truth of the matter is, it isn't.",24/2/21,-0.3,0.6,0.0,0.806,0.194,0.4767,neutral
2219,2428,use law to penalise is an easy way out.,23/2/21,0.43333333333333335,0.8333333333333334,0.0,0.734,0.266,0.4404,anger
2238,2447,It's looks for towards rich association.,17/2/21,0.375,0.75,0.0,0.581,0.419,0.5574,anger
2247,2458,Since am in trading career my Forexthen was lucky enough to get to know Mr Sani Yusuf trading has increased a lot.,17/2/21,0.16666666666666666,0.6666666666666667,0.0,0.795,0.205,0.5994,fear
2249,2460,It is really one of a kind and has it's own league.,17/2/21,0.4666666666666666,0.7000000000000001,0.0,0.732,0.268,0.5667,neutral
2252,2463,"Good job ma Mr Sani Yusuf God will continue to increase you and your family,, you can also invest with him safely.",17/2/21,0.6,0.55,0.0,0.632,0.368,0.8591,neutral
2258,2469,I think better check throughly what the family think of Muslims and what influence they had on his views.,28/1/21,0.5,0.5,0.0,0.854,0.146,0.4404,sadness
2271,2482,I started living a good and a happier life since I started investing on Binary Option Trading.,27/1/21,0.7,0.6000000000000001,0.0,0.636,0.364,0.743,joy
2276,2487,"When i started trading, i passed through a lot of losses, i almost lost hope in binary trading, i don't have any idea of investing with an honest manager.",27/1/21,0.6,0.9,0.154,0.653,0.193,0.2992,joy
2277,2488,"Not until i got in Contact with Mrs Genet Tadese i have always invested with him  and since then i have no complains  and my profit was paid without no delay or stress, you can give him a trial and become  a successful trader like me.",27/1/21,0.75,0.95,0.182,0.612,0.207,0.3318,anger
2293,2504,It no easy to seat at this place.,24/9/20,-0.21666666666666667,0.8333333333333334,0.198,0.541,0.261,0.1779,anger
2295,2506,Who ever can achieved the place is very lucky.,24/9/20,0.43333333333333335,1.0,0.0,0.721,0.279,0.4754,joy
2297,2508,PM Muhyiddin  is performing very well.Just look at how he was able to overcome with drastic measures pertaining to the pandemic.He modest sincere n humble.,24/9/20,0.21999999999999997,0.545,0.0,0.895,0.105,0.4019,joy
2301,2512,"I wondered ours working hours can/will be rescheduled to 3 batches base on locations of examples 08:00-16:00 ,09:00-17:00, 10:00-18:00 and will this help to reduce the crowd of the public transportation and the eating places",2020-03-25,-0.4,0.5333333333333333,0.0,0.911,0.089,0.481,fear
2302,2513,"Take a time to read this please👇👇👇👇💃💃 haaaa how happy I am now ,Mrs  @beverlyhanderson5  make my heart feels with so much joy ,after the pandimic I and my family was left without nothing i don't know how to get my skull bill I go around to friend but no help ,I was just on my country group just keeping myself busy and some posted a short note about Mrs @beverlyhanderson5 great help in Bitcoin online earn ,I step in to give a try and I was so much afraid because it was the only money left with me $376,I inbox him and tell him about my situation at the moment he give words of encourage and he set-up and online trading account for me so I can benefit from their company and I invested the money he told me to wait for 48hours of trade and I will get my money and my profit , surprisely I received 3'800$ as a money and my profit ,I'm super excited at this moment ,I'm sharing this because I was instructed to share the my testimony and the link by the company to impress invite more that want to earn online click below to inbox her👇👇👇@beverlyhanderson5",2020-11-27,0.2590277777777778,0.5305555555555556,0.012,0.735,0.253,0.9954,joy
2310,2521,"I don't understand why we helpers are only one being watched  during our offdays, we try our best to follow all the protocols, while the other public places , mrt stations, malls no social  distancing, and only 5 group is not followed, but why you focus on FDWs group of 5 or less only and try to talk , even yell at them 😊🤣, we helpers often clean , wash our hands than you.",2020-09-10,0.1175925925925926,0.5083333333333333,0.021,0.841,0.138,0.8294,anger
2315,2526,"And now when Singaporeans are helping the government to have the FORESIGHT to identify potential cluster outbreak events like the GE, you dismiss it off as not jumping to conclusions and waiting to see if it really happens.",2020-07-17,0.1,0.6,0.0,0.885,0.115,0.5719,fear
2320,2531,Public and opposition already given you free consultation feedback on this kind issue will happen.,2020-07-17,0.3333333333333333,0.5888888888888889,0.0,0.64,0.36,0.8074,neutral
2323,2534,"Lucky we not hk or west certain country, if not govt please don’t anyhow.",2020-07-17,0.2738095238095238,0.7023809523809523,0.11,0.616,0.274,0.4475,fear
2324,2535,We want peaceful country.,2020-07-17,0.25,0.5,0.0,0.308,0.692,0.5423,neutral
2327,2538,Stop being in your own era like you not wrong when you suppose to hold accountability with apology.,2020-07-20,0.425,0.95,0.098,0.623,0.279,0.4685,anger
2329,2540,Let someone else who can do better do the work please?,2020-07-20,0.5,0.5,0.0,0.634,0.366,0.6369,neutral
2333,2544,"So, Lawrence Wong, make sure u take them to task lah like how u lawa says 'take them to task'",2020-07-19,0.5,0.8888888888888888,0.0,0.769,0.231,0.5859,anger
2336,2548,Totally agree.,2020-06-16,0.0,0.75,0.0,0.264,0.736,0.4201,joy
2337,2549,"Nvr think u are lucky everyday, when the virus come, then u would say, why me!!!",2020-06-16,-0.028645833333333343,0.7166666666666667,0.0,0.78,0.22,0.5684,fear
2347,2560,I feel like this is a possible overstep in privacy of people.,2020-06-09,0.0,1.0,0.0,0.783,0.217,0.3612,joy
2348,2561,The govt has already made it almost impossible for our free voices to be heard and now they want to trace our every step.,2020-06-09,-0.1333333333333333,0.9,0.0,0.827,0.173,0.5574,fear
2354,2567,"hope ppl can respect the government’s decisions and understand it from their perspective, to keep singapore as safe as possible, gradually re-opening up",2020-06-09,0.25,0.75,0.0,0.692,0.308,0.836,anger
2361,2574,The train is to help transport as many people as it can to their destination.,2020-06-10,0.5,0.5,0.0,0.838,0.162,0.4019,anger
2362,2575,"So if there’re contact tracing procedures in place, why aren’t the contact tracers already using Safe Entry data to reach out to the people who checked in and checked out within the identified periods?",2020-06-08,0.5,0.5,0.0,0.889,0.111,0.4588,anger
2364,2577,Okay.,2020-05-31,0.5,0.5,0.0,0.0,1.0,0.2263,neutral
2365,2578,But the authorities must also HOLD people responsible with CONSEQUENCES.,2020-05-31,0.2,0.55,0.0,0.796,0.204,0.3182,anger
2366,2579,It appears that those who flouted the rules at Robertson Quay are getting away scot free.,2020-05-31,0.4,0.8,0.0,0.82,0.18,0.5106,fear
2371,2584,The comments in here truly make me realise the number of idiots in Singapore.,2020-05-30,-0.8,0.8,0.0,0.741,0.259,0.4939,anger
2379,2592,Don't post useless comments and make yourself look like an idiot.,2020-05-30,-0.65,0.5,0.205,0.496,0.3,0.1361,anger
2380,2593,Why delete your thread if you did nothing wrong?,2020-04-11,-0.5,0.9,0.0,0.758,0.242,0.3724,neutral
2409,2622,"Even marriage, events postponed and upcoming Bazaar Ramadhan for Fasting month also didn't have this year to prevent the mass gathering.. What I want to say, If we all want to be Safe and fight this covid-19, we must work together to make it done.. To all My Friends out there, Stay Safe and Stay At Home.. 😉😉",2020-04-07,0.5,0.5,0.067,0.742,0.191,0.7351,anger
2418,2631,Early I told my friend before about the airplane cause .....why they only quarantine China people ???,2020-03-25,0.05,0.65,0.0,0.8,0.2,0.5775,anger
2421,2634,It’s a good call to close the tuition centres instead of schools cos students at tuition centres are coming from different schools.,2020-03-25,0.35,0.6000000000000001,0.0,0.873,0.127,0.4404,joy
2426,2642,"During that time, they will be completely alone, while you sit at home waiting to hear whether they have made it through.Imagine that person is someone you love dearly.",2020-03-25,0.3,0.5,0.065,0.737,0.198,0.6915,fear
2433,2649,Y’all might feel that why everyone so srs as y’all claim to be just joking and y’all joke about ur own religion to .,2020-02-19,0.6,1.0,0.0,0.837,0.163,0.4767,fear
2448,2665,Happy that the sales for my parents stall increased.,2021-01-23,0.8,1.0,0.132,0.441,0.426,0.6124,joy
2449,2666,"However, wishes that the safety measurement become better.",2021-01-23,0.5,0.5,0.0,0.407,0.593,0.743,fear
2454,2671,I can stay at home but my parents have to work so they need to be out.Thank you for providing free covid testing for people who work at Chinatown.,2021-01-23,0.4,0.8,0.0,0.859,0.141,0.6652,sadness
2455,2672,But this method can only help to spot the virus and prevent it from spreading.,2021-01-23,0.0,1.0,0.0,0.774,0.226,0.4215,sadness
2457,2674,Although we all know temperature taking doesn't mean anything but it better than nothing.,2021-01-23,0.09375,0.59375,0.0,0.772,0.228,0.5927,neutral
2458,2675,Please look into it!Thanks for all the hard work.,2021-01-23,-0.2916666666666667,0.5416666666666666,0.127,0.637,0.236,0.2942,joy
2464,2681,The fight against covid is far from over :) we can do it together,2021-01-23,0.3,1.0,0.148,0.682,0.17,0.1027,sadness
2465,2682,Possible to suggest for the 1m rule to be applied on public transport as well?,2020-04-01,0.0,0.5333333333333333,0.0,0.87,0.13,0.2732,anger
2470,2687,I seen in hawker not every stall that doing business have mark for safe distance.,2020-04-01,0.5,0.5,0.0,0.728,0.272,0.5411,joy
2472,2689,How can this be judged by good or no business or queue.,2020-04-01,0.7,0.6000000000000001,0.146,0.662,0.192,0.1779,neutral
2473,2690,Everyone need to keep safe distance.,2020-04-01,0.5,0.5,0.0,0.633,0.367,0.4404,neutral
2475,2692,"If this is the measure, that not standardise for all safe mark which keep encourage people to do so.",2020-04-01,0.5,0.5,0.0,0.733,0.267,0.7351,anger
2476,2693,"Singapore has a really blessed leader, he's a spirited true leader.",2020-04-07,0.3499999999999999,0.6166666666666667,0.0,0.392,0.608,0.8516,anger
2480,2697,If everyone cooperate would  be better.,2021-02-21,0.5,0.5,0.0,0.633,0.367,0.4404,neutral
2484,2701,How is this supposed to be ok with 8 people?,2021-01-23,0.5,0.5,0.0,0.784,0.216,0.296,anger
2491,2715,"It takes two hands to clap, but it needs the millions to sanitise to reopen... well done to everyone and the ministers, especially the Ministry Of Bonus and Relief, and not to mention the frontline workers.",2020-12-28,0.0,1.0,0.0,0.741,0.259,0.9109,anger
2494,2719,Now the cases are still fluctuating.by allowing everyone to go out to tuition centres etc just means the virus has a high chance to spread againand cause a high number of deaths.,2020-06-15,0.16,0.5399999999999999,0.0,0.895,0.105,0.3182,fear
2496,2721,what a totallyy good use of money.,2020-05-08,0.7,0.6000000000000001,0.0,0.633,0.367,0.4404,anger
2504,2729,"to everyone: stay safe and drink loads of water, if sick, see the doc asap okays!!",2020-04-09,-0.25,0.6785714285714286,0.144,0.568,0.288,0.508,fear
2509,2734,"People want to be free...we want to do whatever we want...but if you close all these places, more people will stay home.",2020-04-09,0.5,0.5,0.0,0.885,0.115,0.1531,neutral
2517,2742,"So my dear Singaporeans, be careful what you wish for.",2020-03-28,-0.1,1.0,0.0,0.494,0.506,0.7334,neutral
2519,2744,I think a lockdown would be better than advising ppl to stay at home.,2020-03-28,0.5,0.5,0.0,0.791,0.209,0.4404,sadness
2520,2745,Since news ard the world has shown some ppl are juz not taking this seriously or thinking they won't be infected,2020-03-28,-0.3333333333333333,0.6666666666666666,0.08,0.808,0.112,0.1909,sadness
2521,2746,"To encourage more ppl to stay home, why not have tv organiser to introduce 10 min exercise every 1 hour or more as well as quiz programmes with some rewards exclusively only on local TV.",2020-03-28,0.25,0.5,0.0,0.779,0.221,0.8307,anger
2522,2747,Better if there is a live tv programme that engage viewers at a stipulated time.,2020-03-28,0.3181818181818182,0.5,0.0,0.675,0.325,0.6486,joy
2530,2755,You might look healthy but there are a lot of cases where the infected and positive doesn't have symptoms and become carrier to the surrounding ..,2020-03-28,0.36363636363636365,0.5227272727272727,0.13,0.666,0.204,0.3506,fear
2541,2766,I don’t see the 1m safe distancing at all!,2020-03-27,0.625,0.5,0.0,0.687,0.313,0.4926,anger
2547,2773,Every citizen SHOULD obey this rule to safe your own life and other S’porean are well 😊educated to do so 👍👍❤️,2020-03-28,0.325,0.625,0.0,0.792,0.208,0.6124,anger
2552,2778,Safe distancing.,2020-03-27,0.5,0.5,0.0,0.256,0.744,0.4404,neutral
2554,2780,I love how our government is treating us like kids as if we do not know what is 1 meter apart means 😑😑😑,2020-03-27,0.5,0.6,0.0,0.739,0.261,0.7717,fear
2559,2785,You guys are already going out and walking together which I'm sure most of us won't be standing 1m apart when going out together with our friends right,2020-03-27,0.42857142857142855,0.6415343915343915,0.0,0.828,0.172,0.6597,joy
2574,2801,"The virus doesnt only affect the health, it also seems to affect the brain with the thought of “i want to travel!”.",2020-03-27,0.0,1.0,0.0,0.93,0.07,0.1511,joy
2578,2805,"Each time they come closer to you, you can also fine them for coming 1m close to you",2020-03-27,0.4166666666666667,0.5,0.0,0.904,0.096,0.2023,joy
2590,2817,I myself experienced in MRT many times people standing near to me sneezing or coughing and they just don’t care at all 🤷‍♀️,2020-03-22,0.46666666666666673,0.6,0.0,0.868,0.132,0.4939,anger
2598,2825,"Just curious, is wearing a mask when you are outside better off?",2020-03-22,0.13333333333333333,0.5166666666666667,0.0,0.634,0.366,0.6369,fear
2603,2830,Super crowded and people pushing each other.,2020-03-22,0.10416666666666666,0.5208333333333333,0.0,0.606,0.394,0.5994,neutral
2613,2840,Are people doing it because someone said to do it or is such a setting going to help ease the spread of the virus?,2020-03-22,0.0,0.5,0.0,0.802,0.198,0.6369,anger
2650,2877,I love it.,2020-03-14,0.5,0.6,0.0,0.192,0.808,0.6369,joy
2651,2878,"Stay safe, Singapore.",2020-03-14,0.5,0.5,0.0,0.408,0.592,0.4404,neutral
2662,2890,It’s a powerful feeling for them and HR.,2020-12-15,0.3,1.0,0.0,0.538,0.462,0.5106,sadness
2665,2893,the fact that they’d rather allow schs to open and like in a sch there are clearly more then 600 people and every is in a 1km radius so like wtf is this,2020-10-20,0.0,0.6666666666666666,0.103,0.655,0.242,0.5456,sadness
2666,2894,"To be honest, this piece of news means nothing to me.",2020-10-20,0.6,0.9,0.0,0.752,0.248,0.5106,anger
2669,2897,"I promise, when life does get normal it will be phase 10.",2020-10-20,0.15,0.6499999999999999,0.0,0.813,0.187,0.3182,joy
2670,2898,(Don't get me wrong tho.,2020-10-20,-0.5,0.9,0.0,0.61,0.39,0.3724,fear
2671,2899,I'm quite glad the govt is so strict to keep us safe),2020-10-20,0.5,0.75,0.0,0.77,0.23,0.5095,anger
2674,2902,More interested to know when can live and move around without the mask,2020-10-20,0.29545454545454547,0.5,0.0,0.8,0.2,0.4576,joy
2681,2909,Stay away to be safe Stay healthy to be safe tommorow.abd STAY STRONG.AND DILIGENT.,2020-10-05,0.5,0.5,0.0,0.564,0.436,0.8176,anger
2694,2922,They can enjoy to dine together even it’s 6 pax.,2020-10-05,0.4,0.5,0.0,0.714,0.286,0.4939,joy
2697,2925,Not allowed to have more than 5 per table for meals but allow more staffs in the office?,2020-09-23,0.5,0.5,0.0,0.872,0.128,0.3291,anger
2698,2926,"Don’t just go to Clarke key and catch, go round the coffeeshop islandwide, you have plenty to catch, plenty to fine and plenty to close.",2020-09-09,0.07222222222222223,0.6333333333333333,0.0,0.93,0.07,0.2023,anger
2703,2931,Too many people pretending to eat while chatting.,2020-09-10,0.5,0.5,0.0,0.833,0.167,0.1027,anger
2706,2934,It may seemed harsh but hv a heart for the F&B people who are trying to make n earn a living during these hard times..i hv seemed ppl disobey the safe distancing rules with total disregard of others...so though it may seemed harsh ..let's just cooperate n help n remind each other to keep safe distancing if not for the sake of others but at least for ourselves n our families n loved ones....let's stay united n conquer this virus together n not let this virus divide us as One Singapore.,2020-09-10,0.06481481481481481,0.5851851851851851,0.097,0.706,0.196,0.9224,sadness
2711,2939,There are so many cross-contamination touch points in this method which appears to also add to the already difficult task of taking an effective uncontaminated swab from a patient.,2020-06-10,0.19999999999999998,0.7666666666666666,0.079,0.823,0.098,0.1531,fear
2715,2943,Awesome job!!!,2020-06-10,1.0,1.0,0.0,0.167,0.833,0.7163,neutral
2717,2945,If you’re fearful of it good because it is deadly and safety and security must be ensured to the fullest to make sure we end it.,2020-06-10,0.02499999999999998,0.7222222222222222,0.092,0.607,0.301,0.7351,fear
2724,2952,In order to save us all the fine has to be enforce  where it hurts ppl the most in order to obey the safe distancing regulations which protects everyone eventually,2020-04-12,0.47222222222222227,0.5,0.081,0.653,0.266,0.7269,fear
2727,2955,"Enforcement officers should petrol the heartland’s Parks in the morning, and hope they don’t close the only place we can exercise due to some  ignorance people.",2020-04-14,-0.0625,0.6875,0.085,0.816,0.099,0.1027,anger
2728,2956,"Govt, just execute it lah..look at ECP pic today...isn't that pure disaster?",2020-04-11,0.21428571428571427,0.5,0.0,0.77,0.23,0.5096,sadness
2738,2966,Yeah because “freedom” is important at times like this?,2020-04-11,0.4,1.0,0.0,0.48,0.52,0.6705,anger
2741,2970,Awesome.,2020-04-11,1.0,1.0,0.0,0.0,1.0,0.6249,neutral
2744,2973,To encourage the car owner to go out more ?,2020-04-04,0.5,0.5,0.0,0.708,0.292,0.5106,fear
2747,2976,"From Day One, if we have use our Heart, you will be wearing mask is for your loved ones, if we use our brain, will be thinking no need to wear mask cos you are well, cos you are thinking only you and yourSELF.",2020-04-05,0.35,0.9,0.045,0.833,0.122,0.5859,neutral
2758,2988,"which is the reason why i get all confident and wild at the end of the year, my long hair just gives me faith in myself.",2021-01-09,0.18333333333333332,0.5444444444444444,0.0,0.793,0.207,0.7184,joy
2759,2989,"it’s not about style or aesthetics or looking good, it’s the strength it gives me.",2021-01-09,0.7,0.6000000000000001,0.0,0.681,0.319,0.7269,sadness
2768,2998,"I remember on my eldest child’s first day of school, the principal gave a short briefing and assured all anxious parents that their children will be well taken care of.",2021-01-04,0.0,0.5444444444444444,0.059,0.71,0.231,0.7003,joy
2777,3007,Hope enforcer should patrol more on those likely crowded places.,2020-07-26,0.25,0.75,0.0,0.756,0.244,0.4404,fear
2780,3011,It's very hot so bosses and floor managers please take note let workers know it's ok to let dishwashers run full cycle and let the dishes cool down abit before taking then out.,2020-07-27,0.27388888888888885,0.5977777777777777,0.0,0.815,0.185,0.7003,neutral
2781,3012,May take some time but this will secure one area of safety at dining places,2020-07-27,0.4,0.6,0.0,0.657,0.343,0.7783,fear
2784,3015,Everyone eating out please help to do this we all want to remain open for business and working .,2020-07-27,0.0,0.5,0.0,0.704,0.296,0.6486,neutral
2785,3016,"Ask them go prinsep Street there and catch, sure can get more fines and close more shop.",2020-07-26,0.5,0.6296296296296297,0.0,0.874,0.126,0.3182,neutral
2787,3018,Good to fine and suspend these restaurants and cafes!,2020-07-26,0.6104166666666666,0.55,0.173,0.451,0.376,0.4003,neutral
2793,3024,Please issue fine to offenders without warning.,2020-07-22,0.4166666666666667,0.5,0.215,0.258,0.527,0.3891,anger
2799,3030,Like that how to ease the restrictions further.,2020-07-24,0.0,0.5,0.0,0.545,0.455,0.6124,joy
2801,3032,We observed there are many cycling and running interest groups commencing their activities at ECP.,2020-06-13,0.5,0.5,0.0,0.824,0.176,0.4588,joy
2806,3037,"Dear Mr Wong @lawrencewongst, this has been happening for many weeks already and people are getting bolder.",2020-06-13,0.5,0.5,0.0,0.758,0.242,0.5859,fear
2818,3049,"Sir, we hope your task force seriously reconsider the opening up of phases in such quick time.",2020-06-13,0.0,0.5555555555555555,0.087,0.765,0.148,0.296,fear
2831,3062,"People very much desire to cooperate at such a difficult time as this but because new implementations and advisories are ever so fast changing, I feel it is important to state loud and clear in plain terms and esp the rationale behind each stricter level of advisory.",2020-04-01,0.008207792207792209,0.6055021645021645,0.035,0.814,0.151,0.704,fear
2833,3064,Feedback from a Pro Govt supporter : it takes an individual Razer Tan Min-Liang to do this : Produce our own masks (a couple of millions masks each month).,2020-04-01,0.3,0.7,0.0,0.923,0.077,0.2732,joy
2834,3065,"Finally someone with ""great common sense"" is doing it.",2020-04-01,0.16666666666666666,0.75,0.0,0.661,0.339,0.6249,joy
2836,3067,What are our top civil servants doing ?,2020-04-01,0.5,0.5,0.0,0.769,0.231,0.2023,neutral
2838,3069,"Dear Minister, you are a good & hardworking Minister.",2020-04-01,0.7,0.6000000000000001,0.0,0.476,0.524,0.6705,joy
2840,3071,"Can our Govt support Razer in (1) help him to expedite in setting up the factory with our ""Govt agencies"" rich resources and industrial contacts (2) our Govt to chip in and ramp up the production scale to at least 15  mil to 30 mil masks a month.",2020-04-01,0.037500000000000006,0.575,0.0,0.83,0.17,0.8402,anger
2847,3078,Thank you Mr Lawrence Wong too for ur good leadership & hardwork.,2020-04-01,0.7,0.6000000000000001,0.0,0.625,0.375,0.6597,neutral
2849,3080,"*Suggestion / Feedback* for ""Enhanced Safe Distancing Measures announced by PM Lee on 3 Apr"" : NTUC FAIRPRICE SHOULD * 1.",2020-04-03,0.5,0.5,0.0,0.847,0.153,0.4404,neutral
2871,3103,Thank you Minister for your kind attention & consideration.,2020-04-03,0.6,0.9,0.0,0.504,0.496,0.7096,neutral
2880,3112,"Dear Minister, good afternoon.",2020-03-28,0.7,0.6000000000000001,0.0,0.267,0.733,0.6705,neutral
2881,3113,"I can see that you are working very hard as the Taskaforce Co-Chair,  so thank you for that.",2020-03-28,-0.3791666666666667,0.7041666666666666,0.085,0.752,0.163,0.3712,joy
2883,3115,"As an indvidual, I can only help by being ""socially responsible"", which I have been doing since Jan.",2020-03-28,0.1,0.775,0.0,0.847,0.153,0.4019,anger
2892,3125,Was it very effective ?,2020-03-28,0.78,1.0,0.0,0.469,0.531,0.5256,neutral
2893,3126,"After so many weeks, still think it worked like SARS ?",2020-03-28,0.5,0.5,0.0,0.783,0.217,0.3612,neutral
2898,3131,China enforced this and was quite successful.,2020-03-28,0.75,0.95,0.0,0.594,0.406,0.624,neutral
2909,3142,"FEEDBACK : Another ""piece of evidence"" why masks are important in the containment efforts.",2020-03-28,0.4,1.0,0.0,0.87,0.13,0.2023,fear
